167	2014-06-09	1	11.1	225	
168	2014-06-09	1	19.1	178	
169	2014-06-09	1	18.4	250	
170	2014-06-09	1	11	1	
171	2014-06-09	1	8.5	310	
172	2014-06-09	1	18.6	287	
173	2014-06-09	1	18.1	308	
174	2014-06-09	1	16.5	47	
175	2014-06-08	1	11.7	80	
176	2014-06-08	1	21.5	185	
177	2014-06-08	1	24.2	269	
178	2014-06-08	1	10.7	338	
179	2014-06-08	1	25.7	27	
180	2014-06-08	1	8.4	234	
181	2014-06-08	1	17.4	145	
182	2014-06-08	1	15.7	16	
183	2014-06-08	1	24.8	61	
184	2014-06-08	1	8.4	310	
185	2014-06-08	1	18.5	287	
186	2014-06-08	1	18	308	
187	2014-06-08	1	13.4	222	
188	2014-06-08	1	16.4	47	
189	2014-06-08	1	18.8	257	
190	2014-06-07	1	11.6	80	
191	2014-06-07	1	21.4	185	
192	2014-06-07	1	11.7	338	
193	2014-06-07	1	25.6	27	
194	2014-06-07	1	8.3	234	
195	2014-06-07	1	17.3	145	
196	2014-06-07	1	14.7	344	
197	2014-06-07	1	19	178	
198	2014-06-07	1	15.6	16	
199	2014-06-07	1	24.7	61	
200	2014-06-07	1	18.3	250	
201	2014-06-07	1	15.8	245	
202	2014-06-07	1	8.3	310	
203	2014-06-07	1	18.4	287	
204	2014-06-07	1	18.3	308	
205	2014-06-07	1	13.3	222	
206	2014-06-07	1	16.3	47	
207	2014-05-16	1	10.7	357	
208	2014-05-16	1	20	278	
209	2014-05-16	1	13.9	93	
210	2014-05-16	1	18.4	323	
211	2014-05-16	1	27.1	330	
212	2014-05-16	1	24.6	61	
213	2014-05-16	1	18.2	250	
214	2014-05-16	1	15.7	245	
215	2014-05-16	1	8.2	310	
216	2014-05-16	1	20.8	193	
217	2014-05-16	1	24.8	260	
218	2014-05-08	1	23	311	
219	2014-05-08	1	11.1	357	
220	2014-05-08	1	22	3	
221	2014-05-08	1	25.5	27	
222	2014-05-08	1	19.9	278	
223	2014-05-08	1	17.2	145	
224	2014-05-08	1	18.7	323	
225	2014-05-08	1	14.6	344	
226	2014-05-08	1	7.5	103	
227	2014-05-08	1	22.7	2	
228	2014-05-08	1	16.5	16	
229	2014-05-08	1	24.2	162	
230	2014-05-08	1	24.5	61	
231	2014-05-08	1	19.8	280	
232	2014-05-08	1	10.9	1	
233	2014-05-08	1	8.6	310	
234	2014-05-08	1	20.7	193	
235	2014-05-08	1	24.7	260	
236	2014-05-08	1	25.8	63	
237	2014-05-08	1	16.2	47	
238	2014-04-04	1	11.7	357	
239	2014-04-04	1	24.1	269	
240	2014-04-04	1	16.3	28	
241	2014-04-04	1	11.9	338	
242	2014-04-04	1	12.3	363	
243	2014-04-04	1	21.9	3	
244	2014-04-04	1	25.4	27	
245	2014-04-04	1	9.8	241	
246	2014-04-04	1	17.1	145	
247	2014-04-04	1	27.5	330	
248	2014-04-04	1	14.9	344	
249	2014-04-04	1	11.5	225	
250	2014-04-04	1	18.9	178	
251	2014-04-04	1	22.6	2	
252	2014-04-04	1	16.4	16	
253	2014-04-04	1	18.1	250	
254	2014-04-04	1	15.6	245	
255	2014-04-04	1	11.5	1	
256	2014-04-04	1	12.4	129	
257	2014-04-04	1	18.2	308	
258	2014-04-04	1	13.2	222	
259	2014-04-04	1	16.1	47	
260	2013-11-25	1	22.9	311	
261	2013-11-25	1	21.3	185	
262	2013-11-25	1	11.9	357	
263	2013-11-25	1	16.2	28	
264	2013-11-25	1	21.8	3	
265	2013-11-25	1	9.7	241	
266	2013-11-25	1	19.8	278	
267	2013-11-25	1	13.8	93	
268	2013-11-25	1	18.6	323	
269	2013-11-25	1	15.6	160	
270	2013-11-25	1	11.4	225	
271	2013-11-25	1	18.8	178	
272	2013-11-25	1	7.4	103	
273	2013-11-25	1	22.5	2	
274	2013-11-25	1	16.3	16	
275	2013-11-25	1	24.1	162	
276	2013-11-25	1	24.4	61	
277	2013-11-25	1	12.3	129	
278	2013-11-25	1	8.5	310	
279	2013-11-25	1	18.7	287	
280	2013-11-25	1	25.7	63	
281	2013-11-25	1	13.5	222	
282	2013-11-25	1	16	47	
283	2013-11-09	0	22	290	
284	2013-10-07	1	11.8	357	
285	2013-10-07	1	9.3	334	
286	2013-10-07	1	12.1	338	
287	2013-10-07	1	12.2	363	
288	2013-10-07	1	25.3	27	
289	2013-10-07	1	19.7	278	
290	2013-10-07	1	18.5	323	
291	2013-10-07	1	11.3	225	
292	2013-10-07	1	7.3	103	
293	2013-10-07	1	24	162	
294	2013-10-07	1	12.2	129	
295	2013-10-07	1	13.4	222	
296	2013-10-07	1	19.4	257	
297	2013-10-03	1	23.9	191	
298	2013-10-03	1	25.2	27	
299	2013-10-03	1	18.4	323	
300	2013-10-03	1	16.8	160	
301	2013-10-03	1	7.5	103	
302	2013-10-03	1	22.4	2	
303	2013-10-03	1	11.4	1	
304	2013-10-03	1	12.1	129	
305	2013-10-03	1	8.4	310	
306	2013-10-03	1	20.6	193	
307	2013-10-03	1	24.6	260	
308	2013-10-03	1	18.6	287	
309	2013-10-03	1	25.6	63	
310	2013-10-03	1	13.7	222	
311	2013-10-03	1	19.3	257	
312	2013-09-16	1	23.3	311	
313	2013-09-16	1	24	269	
314	2013-09-16	1	13.5	338	
315	2013-09-16	1	20	278	
316	2013-09-16	1	8.7	234	
317	2013-09-16	1	13.7	93	
318	2013-09-16	1	17	145	
319	2013-09-16	1	18.3	323	
320	2013-09-16	1	16.7	160	
321	2013-09-16	1	15.2	344	
322	2013-09-16	1	18.7	178	
323	2013-09-16	1	7.4	103	
324	2013-09-16	1	22.3	2	
325	2013-09-16	1	23.9	162	
326	2013-09-16	1	11.3	1	
327	2013-09-16	1	25	260	
328	2013-09-16	1	18.5	287	
329	2013-09-16	1	15.9	47	
330	2013-09-04	1	28	319	
331	2013-09-04	1	12	357	
332	2013-09-04	1	12.1	363	
333	2013-08-21	1	23.7	269	
334	2013-08-21	1	9.2	334	
335	2013-08-21	1	16.1	28	
336	2013-08-21	1	13.2	338	
337	2013-08-21	1	21.7	3	
338	2013-08-21	1	10.9	241	
339	2013-08-21	1	20.1	278	
340	2013-08-21	1	27.4	330	
341	2013-08-21	1	16.5	160	
342	2013-08-21	1	11.2	225	
343	2013-08-21	1	19.1	178	
344	2013-08-21	1	22.5	2	
345	2013-08-21	1	16.2	16	
346	2013-08-21	1	24.3	61	
347	2013-08-21	1	8.3	310	
348	2013-08-21	1	21	193	
349	2013-08-21	1	14.5	123	
350	2013-08-21	1	18.3	287	
351	2013-08-21	1	14.3	222	
352	2013-08-21	1	19.2	257	
353	2013-08-16	0	14	363	
354	2013-07-28	1	24.9	269	
355	2013-07-28	1	9.3	316	
356	2013-07-28	1	12.3	294	
357	2013-07-28	1	13.5	338	
358	2013-07-28	1	8.6	234	
359	2013-07-28	1	13.5	93	
360	2013-07-28	1	16.8	145	
361	2013-07-28	1	16.4	160	
362	2013-07-28	1	7.5	103	
363	2013-07-28	1	16.1	16	
364	2013-07-28	1	18	250	
365	2013-07-28	1	11	1	
366	2013-07-28	1	12	129	
367	2013-07-28	1	8.2	310	
368	2013-07-28	1	14.2	222	
369	2013-07-28	1	15.7	47	
370	2013-07-27	0	15	364	
371	2013-07-27	0	26	365	
372	2013-07-27	1	9.2	316	
373	2013-07-27	1	9.1	334	
374	2013-07-27	1	16	28	
375	2013-07-27	1	15	338	
376	2013-07-27	1	13.8	93	
377	2013-07-27	1	16.7	145	
378	2013-07-27	1	16.3	160	
379	2013-07-27	1	11.1	225	
380	2013-07-27	1	22.4	2	
381	2013-07-27	1	24.9	162	
382	2013-07-27	1	15.5	245	
383	2013-07-27	1	8.1	310	
384	2013-07-27	1	20.9	193	
385	2013-07-27	1	15.6	47	
386	2013-07-18	1	24.8	269	
387	2013-07-18	1	9.5	334	
388	2013-07-18	1	21.6	3	
389	2013-07-18	1	25.1	27	
390	2013-07-18	1	18.4	323	
391	2013-07-18	1	11	225	
392	2013-07-18	1	7.4	103	
393	2013-07-18	1	22.3	2	
394	2013-07-18	1	16	16	
395	2013-07-18	1	15.4	245	
396	2013-07-18	1	11.4	1	
397	2013-07-18	1	11.9	129	
398	2013-07-18	1	8	310	
399	2013-07-18	1	14.4	123	
400	2013-07-18	1	20.4	287	
401	2013-07-18	1	26.4	63	
402	2013-07-18	1	14.1	222	
403	2013-07-18	1	15.5	47	
404	2013-07-11	0	25	326	
405	2013-07-11	0	24	327	
406	2013-07-08	1	16.3	264	
407	2013-07-08	1	9.1	316	
408	2013-07-08	1	12.2	294	
409	2013-07-08	1	15.9	28	
410	2013-07-08	1	21.5	3	
411	2013-07-08	1	25.5	27	
412	2013-07-08	1	20	278	
413	2013-07-08	1	13.7	93	
414	2013-07-08	1	27.3	330	
415	2013-07-08	1	24.8	162	
416	2013-07-08	1	19.7	280	
417	2013-07-08	1	15.3	245	
418	2013-07-08	1	12.3	129	
419	2013-07-08	1	20.8	287	
420	2013-07-08	1	14.4	222	
421	2013-06-17	1	21.2	185	
422	2013-06-17	1	10.8	241	
423	2013-06-17	1	19.9	278	
424	2013-06-17	1	8.5	234	
425	2013-06-17	1	16.6	145	
426	2013-06-17	1	18.3	323	
427	2013-06-17	1	16.6	160	
428	2013-06-17	1	10.9	225	
429	2013-06-17	1	19	178	
430	2013-06-17	1	7.3	103	
431	2013-06-17	1	22.2	2	
432	2013-06-17	1	24.2	61	
433	2013-06-17	1	7.9	310	
434	2013-06-17	1	16.2	123	
435	2013-06-17	1	26.3	63	
436	2013-06-17	1	14.3	222	
437	2013-06-17	1	15.4	47	
438	2013-06-16	1	21.6	185	
439	2013-06-16	1	10.7	241	
440	2013-06-16	1	19.8	278	
441	2013-06-16	1	8.4	234	
442	2013-06-16	1	16.5	145	
443	2013-06-16	1	18.2	323	
444	2013-06-16	1	16.5	160	
445	2013-06-16	1	10.8	225	
446	2013-06-16	1	18.9	178	
447	2013-06-16	1	7.2	103	
448	2013-06-16	1	15.9	16	
449	2013-06-16	1	24.1	61	
450	2013-06-16	1	7.8	310	
451	2013-06-16	1	22.5	193	
452	2013-06-16	1	16.5	123	
453	2013-06-16	1	26.2	63	
454	2013-06-16	1	14.2	222	
455	2013-06-16	1	15.3	47	
456	2013-06-15	1	15.8	28	
457	2013-06-15	1	19.7	278	
458	2013-06-15	1	8.3	234	
459	2013-06-15	1	16.4	145	
460	2013-06-15	1	18.5	323	
461	2013-06-15	1	17.7	160	
462	2013-06-15	1	10.7	225	
463	2013-06-15	1	20.9	178	
464	2013-06-15	1	7.1	103	
465	2013-06-15	1	22.1	2	
466	2013-06-15	1	15.8	16	
467	2013-06-15	1	7.7	310	
468	2013-06-15	1	22.4	193	
469	2013-06-15	1	14.1	222	
470	2013-06-15	1	15.2	47	
471	2013-05-22	1	24.7	269	
472	2013-05-22	1	16.1	28	
473	2013-05-22	1	21.4	3	
474	2013-05-22	1	25.4	27	
475	2013-05-22	1	19.6	278	
476	2013-05-22	1	14	93	
477	2013-05-22	1	18.4	323	
478	2013-05-22	1	11.1	225	
479	2013-05-22	1	21.3	178	
480	2013-05-22	1	7	103	
481	2013-05-22	1	15.7	16	
482	2013-05-22	1	24	61	
483	2013-05-22	1	15.2	245	
484	2013-05-22	1	11.3	1	
485	2013-05-22	1	7.6	310	
486	2013-05-22	1	24.7	260	
487	2013-05-22	1	22	287	
488	2013-05-17	0	15	363	
489	2013-04-25	1	18	160	
490	2013-04-25	1	7.2	103	
491	2013-04-25	1	15.6	16	
492	2013-04-25	1	25.6	162	
493	2013-04-25	1	17.9	250	
494	2013-04-25	1	15.1	245	
495	2013-04-25	1	12.2	129	
496	2013-04-25	1	7.5	310	
497	2013-04-25	1	16.4	123	
498	2013-04-25	1	14	222	
499	2013-04-25	1	15.5	47	
500	2013-04-25	1	19.1	257	
501	2013-04-01	1	9.6	172	
502	2013-04-01	1	21.5	185	
503	2013-04-01	1	16.2	264	
504	2013-04-01	1	9.4	334	
505	2013-04-01	1	16	28	
506	2013-04-01	1	15.3	338	
507	2013-04-01	1	21.3	3	
508	2013-04-01	1	25.3	27	
509	2013-04-01	1	14.3	93	
510	2013-04-01	1	16.3	145	
511	2013-04-01	1	18.3	323	
512	2013-04-01	1	17.9	160	
513	2013-04-01	1	11.5	225	
514	2013-04-01	1	22	2	
515	2013-04-01	1	15.5	16	
516	2013-04-01	1	25.5	162	
517	2013-04-01	1	23.9	61	
518	2013-04-01	1	15	245	
519	2013-04-01	1	12.1	129	
520	2013-04-01	1	8.9	310	
521	2013-04-01	1	24.4	193	
522	2013-04-01	1	16.3	123	
523	2013-04-01	1	19.1	308	
524	2013-04-01	1	26.1	63	
525	2013-04-01	1	14.6	222	
526	2013-03-25	0	10	349	
527	2013-03-25	0	16	363	
528	2013-01-06	1	24	86	
529	2013-01-01	1	25	227	
530	2013-01-01	1	28	296	
531	2013-01-01	1	28	271	
532	2013-01-01	1	24	263	
533	2013-01-01	1	28	309	
534	2013-01-01	1	22.4	228	
535	2013-01-01	1	15.9	293	
536	2013-01-01	1	24	205	
537	2012-01-01	2	24	188	
538	2013-01-01	1	28	272	
539	2013-01-01	1	7	210	
540	2013-01-01	1	28	24	
541	2013-01-01	1	19.2	116	
542	2013-01-01	1	28	265	
543	2013-01-01	1	28	12	
544	2013-01-01	1	28	255	
545	2012-01-01	2	16	207	
546	2013-01-01	1	19.6	275	
547	2006-01-01	2	12	21	
548	2013-01-01	1	9.5	172	
549	2013-01-01	1	23.8	191	
550	2013-01-01	1	24	311	
551	2013-01-01	1	11.5	80	
552	2013-01-01	1	21.4	185	
553	2013-01-01	1	21.8	184	
554	2013-01-01	1	24.6	269	
555	2013-01-01	1	16.1	264	
556	2013-01-01	1	9	316	
557	2013-01-01	1	9.3	334	
558	2013-01-01	1	12.4	294	
559	2013-01-01	1	15.9	28	
560	2013-01-01	1	15.2	338	
561	2013-01-01	1	21.2	3	
562	2013-01-01	1	25.2	27	
563	2013-01-01	1	10.6	241	
564	2013-01-01	1	21.4	278	
565	2013-01-01	1	8.2	234	
566	2013-01-01	1	15.5	93	
567	2013-01-01	1	16.2	145	
568	2013-01-01	1	18.2	323	
569	2013-01-01	1	27.2	330	
570	2013-01-01	1	18.2	160	
571	2013-01-01	1	15	344	
572	2013-01-01	1	11.4	225	
573	2013-01-01	1	21.2	178	
574	2013-01-01	1	7.1	103	
575	2013-01-01	1	21.9	2	
576	2013-01-01	1	15.4	16	
577	2013-01-01	1	25.4	162	
578	2013-01-01	1	23.8	61	
579	2013-01-01	1	19.6	280	
