Date:Player:Handicap:Status
2014/07/27:350:11:0
2014/07/27:370:28:0
2014/07/27:28:16.7:1
2014/07/27:338:10.3:1
2014/07/27:3:22.2:1
2014/07/27:145:15.3:1
2014/07/27:323:17.7:1
2014/07/27:225:11.3:1
2014/07/27:103:7.1:1
2014/07/27:2:22.1:1
2014/07/27:61:23.2:1
2014/07/27:193:20.5:1
2014/07/27:287:18.5:1
2014/07/27:63:23.9:1
2014/07/27:222:12.2:1
2014/07/27:47:16.8:1
2014/07/26:367:19:0
2014/07/26:368:26:0
2014/07/26:269:24.4:1
2014/07/26:28:16.6:1
2014/07/26:338:10.2:1
2014/07/26:234:8.6:1
2014/07/26:145:15.2:1
2014/07/26:323:17.6:1
2014/07/26:160:15.1:1
2014/07/26:193:20.4:1
2014/07/26:260:25:1
2014/07/26:63:23.8:1
2014/07/26:47:16.7:1
2014/07/25:267:22:0
2014/07/25:341:17:0
2014/07/23:357:10.3:1
2014/07/23:334:9.4:1
2014/07/23:294:12.1:1
2014/07/23:28:16.5:1
2014/07/23:363:12.4:1
2014/07/23:3:22.1:1
2014/07/23:27:25.9:1
2014/07/23:145:17.6:1
2014/07/23:225:11.2:1
2014/07/23:103:7:1
2014/07/23:2:22:1
2014/07/23:129:12.6:1
2014/07/23:310:8.6:1
2014/07/23:287:18.8:1
2014/07/23:47:16.6:1
2014/07/11:366:28:0
2014/07/11:361:14:0
2014/07/07:184:21.9:1
2014/07/07:264:15.4:1
2014/07/07:27:25.8:1
2014/07/07:93:14:1
2014/07/07:160:15:1
2014/07/07:103:7.6:1
2014/07/07:2:21.9:1
2014/07/07:16:15.8:1
2014/07/07:162:24.3:1
2014/07/07:1:11.1:1
2014/07/07:129:12.5:1
2014/07/07:260:24.9:1
2014/07/07:287:18.7:1
2014/06/09:357:10.5:1
2014/06/09:269:24.3:1
2014/06/09:28:16.4:1
2014/06/09:338:10.1:1
2014/06/09:278:19.7:1
2014/06/09:234:8.5:1
2014/06/09:145:17.5:1
2014/06/09:323:18.1:1
2014/06/09:225:11.1:1
2014/06/09:178:19.1:1
2014/06/09:250:18.4:1
2014/06/09:1:11:1
2014/06/09:310:8.5:1
2014/06/09:287:18.6:1
2014/06/09:308:18.1:1
2014/06/09:47:16.5:1
2014/06/08:80:11.7:1
2014/06/08:185:21.5:1
2014/06/08:269:24.2:1
2014/06/08:338:10.7:1
2014/06/08:27:25.7:1
2014/06/08:234:8.4:1
2014/06/08:145:17.4:1
2014/06/08:16:15.7:1
2014/06/08:61:24.8:1
2014/06/08:310:8.4:1
2014/06/08:287:18.5:1
2014/06/08:308:18:1
2014/06/08:222:13.4:1
2014/06/08:47:16.4:1
2014/06/08:257:18.8:1
2014/06/07:80:11.6:1
2014/06/07:185:21.4:1
2014/06/07:338:11.7:1
2014/06/07:27:25.6:1
2014/06/07:234:8.3:1
2014/06/07:145:17.3:1
2014/06/07:344:14.7:1
2014/06/07:178:19:1
2014/06/07:16:15.6:1
2014/06/07:61:24.7:1
2014/06/07:250:18.3:1
2014/06/07:245:15.8:1
2014/06/07:310:8.3:1
2014/06/07:287:18.4:1
2014/06/07:308:18.3:1
2014/06/07:222:13.3:1
2014/06/07:47:16.3:1
2014/05/16:357:10.7:1
2014/05/16:278:20:1
2014/05/16:93:13.9:1
2014/05/16:323:18.4:1
2014/05/16:330:27.1:1
2014/05/16:61:24.6:1
2014/05/16:250:18.2:1
2014/05/16:245:15.7:1
2014/05/16:310:8.2:1
2014/05/16:193:20.8:1
2014/05/16:260:24.8:1
2014/05/08:311:23:1
2014/05/08:357:11.1:1
2014/05/08:3:22:1
2014/05/08:27:25.5:1
2014/05/08:278:19.9:1
2014/05/08:145:17.2:1
2014/05/08:323:18.7:1
2014/05/08:344:14.6:1
2014/05/08:103:7.5:1
2014/05/08:2:22.7:1
2014/05/08:16:16.5:1
2014/05/08:162:24.2:1
2014/05/08:61:24.5:1
2014/05/08:280:19.8:1
2014/05/08:1:10.9:1
2014/05/08:310:8.6:1
2014/05/08:193:20.7:1
2014/05/08:260:24.7:1
2014/05/08:63:25.8:1
2014/05/08:47:16.2:1
2014/04/04:357:11.7:1
2014/04/04:269:24.1:1
2014/04/04:28:16.3:1
2014/04/04:338:11.9:1
2014/04/04:363:12.3:1
2014/04/04:3:21.9:1
2014/04/04:27:25.4:1
2014/04/04:241:9.8:1
2014/04/04:145:17.1:1
2014/04/04:330:27.5:1
2014/04/04:344:14.9:1
2014/04/04:225:11.5:1
2014/04/04:178:18.9:1
2014/04/04:2:22.6:1
2014/04/04:16:16.4:1
2014/04/04:250:18.1:1
2014/04/04:245:15.6:1
2014/04/04:1:11.5:1
2014/04/04:129:12.4:1
2014/04/04:308:18.2:1
2014/04/04:222:13.2:1
2014/04/04:47:16.1:1
2013/11/25:311:22.9:1
2013/11/25:185:21.3:1
2013/11/25:357:11.9:1
2013/11/25:28:16.2:1
2013/11/25:3:21.8:1
2013/11/25:241:9.7:1
2013/11/25:278:19.8:1
2013/11/25:93:13.8:1
2013/11/25:323:18.6:1
2013/11/25:160:15.6:1
2013/11/25:225:11.4:1
2013/11/25:178:18.8:1
2013/11/25:103:7.4:1
2013/11/25:2:22.5:1
2013/11/25:16:16.3:1
2013/11/25:162:24.1:1
2013/11/25:61:24.4:1
2013/11/25:129:12.3:1
2013/11/25:310:8.5:1
2013/11/25:287:18.7:1
2013/11/25:63:25.7:1
2013/11/25:222:13.5:1
2013/11/25:47:16:1
2013/11/09:290:22:0
2013/10/07:357:11.8:1
2013/10/07:334:9.3:1
2013/10/07:338:12.1:1
2013/10/07:363:12.2:1
2013/10/07:27:25.3:1
2013/10/07:278:19.7:1
2013/10/07:323:18.5:1
2013/10/07:225:11.3:1
2013/10/07:103:7.3:1
2013/10/07:162:24:1
2013/10/07:129:12.2:1
2013/10/07:222:13.4:1
2013/10/07:257:19.4:1
2013/10/03:191:23.9:1
2013/10/03:27:25.2:1
2013/10/03:323:18.4:1
2013/10/03:160:16.8:1
2013/10/03:103:7.5:1
2013/10/03:2:22.4:1
2013/10/03:1:11.4:1
2013/10/03:129:12.1:1
2013/10/03:310:8.4:1
2013/10/03:193:20.6:1
2013/10/03:260:24.6:1
2013/10/03:287:18.6:1
2013/10/03:63:25.6:1
2013/10/03:222:13.7:1
2013/10/03:257:19.3:1
2013/09/16:311:23.3:1
2013/09/16:269:24:1
2013/09/16:338:13.5:1
2013/09/16:278:20:1
2013/09/16:234:8.7:1
2013/09/16:93:13.7:1
2013/09/16:145:17:1
2013/09/16:323:18.3:1
2013/09/16:160:16.7:1
2013/09/16:344:15.2:1
2013/09/16:178:18.7:1
2013/09/16:103:7.4:1
2013/09/16:2:22.3:1
2013/09/16:162:23.9:1
2013/09/16:1:11.3:1
2013/09/16:260:25:1
2013/09/16:287:18.5:1
2013/09/16:47:15.9:1
2013/09/04:319:28:1
2013/09/04:357:12:1
2013/09/04:363:12.1:1
2013/08/21:269:23.7:1
2013/08/21:334:9.2:1
2013/08/21:28:16.1:1
2013/08/21:338:13.2:1
2013/08/21:3:21.7:1
2013/08/21:241:10.9:1
2013/08/21:278:20.1:1
2013/08/21:330:27.4:1
2013/08/21:160:16.5:1
2013/08/21:225:11.2:1
2013/08/21:178:19.1:1
2013/08/21:2:22.5:1
2013/08/21:16:16.2:1
2013/08/21:61:24.3:1
2013/08/21:310:8.3:1
2013/08/21:193:21:1
2013/08/21:123:14.5:1
2013/08/21:287:18.3:1
2013/08/21:222:14.3:1
2013/08/21:257:19.2:1
2013/08/16:363:14:0
2013/07/28:269:24.9:1
2013/07/28:316:9.3:1
2013/07/28:294:12.3:1
2013/07/28:338:13.5:1
2013/07/28:234:8.6:1
2013/07/28:93:13.5:1
2013/07/28:145:16.8:1
2013/07/28:160:16.4:1
2013/07/28:103:7.5:1
2013/07/28:16:16.1:1
2013/07/28:250:18:1
2013/07/28:1:11:1
2013/07/28:129:12:1
2013/07/28:310:8.2:1
2013/07/28:222:14.2:1
2013/07/28:47:15.7:1
2013/07/27:364:15:0
2013/07/27:365:26:0
2013/07/27:316:9.2:1
2013/07/27:334:9.1:1
2013/07/27:28:16:1
2013/07/27:338:15:1
2013/07/27:93:13.8:1
2013/07/27:145:16.7:1
2013/07/27:160:16.3:1
2013/07/27:225:11.1:1
2013/07/27:2:22.4:1
2013/07/27:162:24.9:1
2013/07/27:245:15.5:1
2013/07/27:310:8.1:1
2013/07/27:193:20.9:1
2013/07/27:47:15.6:1
2013/07/18:269:24.8:1
2013/07/18:334:9.5:1
2013/07/18:3:21.6:1
2013/07/18:27:25.1:1
2013/07/18:323:18.4:1
2013/07/18:225:11:1
2013/07/18:103:7.4:1
2013/07/18:2:22.3:1
2013/07/18:16:16:1
2013/07/18:245:15.4:1
2013/07/18:1:11.4:1
2013/07/18:129:11.9:1
2013/07/18:310:8:1
2013/07/18:123:14.4:1
2013/07/18:287:20.4:1
2013/07/18:63:26.4:1
2013/07/18:222:14.1:1
2013/07/18:47:15.5:1
2013/07/11:326:25:0
2013/07/11:327:24:0
2013/07/08:264:16.3:1
2013/07/08:316:9.1:1
2013/07/08:294:12.2:1
2013/07/08:28:15.9:1
2013/07/08:3:21.5:1
2013/07/08:27:25.5:1
2013/07/08:278:20:1
2013/07/08:93:13.7:1
2013/07/08:330:27.3:1
2013/07/08:162:24.8:1
2013/07/08:280:19.7:1
2013/07/08:245:15.3:1
2013/07/08:129:12.3:1
2013/07/08:287:20.8:1
2013/07/08:222:14.4:1
2013/06/17:185:21.2:1
2013/06/17:241:10.8:1
2013/06/17:278:19.9:1
2013/06/17:234:8.5:1
2013/06/17:145:16.6:1
2013/06/17:323:18.3:1
2013/06/17:160:16.6:1
2013/06/17:225:10.9:1
2013/06/17:178:19:1
2013/06/17:103:7.3:1
2013/06/17:2:22.2:1
2013/06/17:61:24.2:1
2013/06/17:310:7.9:1
2013/06/17:123:16.2:1
2013/06/17:63:26.3:1
2013/06/17:222:14.3:1
2013/06/17:47:15.4:1
2013/06/16:185:21.6:1
2013/06/16:241:10.7:1
2013/06/16:278:19.8:1
2013/06/16:234:8.4:1
2013/06/16:145:16.5:1
2013/06/16:323:18.2:1
2013/06/16:160:16.5:1
2013/06/16:225:10.8:1
2013/06/16:178:18.9:1
2013/06/16:103:7.2:1
2013/06/16:16:15.9:1
2013/06/16:61:24.1:1
2013/06/16:310:7.8:1
2013/06/16:193:22.5:1
2013/06/16:123:16.5:1
2013/06/16:63:26.2:1
2013/06/16:222:14.2:1
2013/06/16:47:15.3:1
2013/06/15:28:15.8:1
2013/06/15:278:19.7:1
2013/06/15:234:8.3:1
2013/06/15:145:16.4:1
2013/06/15:323:18.5:1
2013/06/15:160:17.7:1
2013/06/15:225:10.7:1
2013/06/15:178:20.9:1
2013/06/15:103:7.1:1
2013/06/15:2:22.1:1
2013/06/15:16:15.8:1
2013/06/15:310:7.7:1
2013/06/15:193:22.4:1
2013/06/15:222:14.1:1
2013/06/15:47:15.2:1
2013/05/22:269:24.7:1
2013/05/22:28:16.1:1
2013/05/22:3:21.4:1
2013/05/22:27:25.4:1
2013/05/22:278:19.6:1
2013/05/22:93:14:1
2013/05/22:323:18.4:1
2013/05/22:225:11.1:1
2013/05/22:178:21.3:1
2013/05/22:103:7:1
2013/05/22:16:15.7:1
2013/05/22:61:24:1
2013/05/22:245:15.2:1
2013/05/22:1:11.3:1
2013/05/22:310:7.6:1
2013/05/22:260:24.7:1
2013/05/22:287:22:1
2013/05/17:363:15:0
2013/04/25:160:18:1
2013/04/25:103:7.2:1
2013/04/25:16:15.6:1
2013/04/25:162:25.6:1
2013/04/25:250:17.9:1
2013/04/25:245:15.1:1
2013/04/25:129:12.2:1
2013/04/25:310:7.5:1
2013/04/25:123:16.4:1
2013/04/25:222:14:1
2013/04/25:47:15.5:1
2013/04/25:257:19.1:1
2013/04/01:172:9.6:1
2013/04/01:185:21.5:1
2013/04/01:264:16.2:1
2013/04/01:334:9.4:1
2013/04/01:28:16:1
2013/04/01:338:15.3:1
2013/04/01:3:21.3:1
2013/04/01:27:25.3:1
2013/04/01:93:14.3:1
2013/04/01:145:16.3:1
2013/04/01:323:18.3:1
2013/04/01:160:17.9:1
2013/04/01:225:11.5:1
2013/04/01:2:22:1
2013/04/01:16:15.5:1
2013/04/01:162:25.5:1
2013/04/01:61:23.9:1
2013/04/01:245:15:1
2013/04/01:129:12.1:1
2013/04/01:310:8.9:1
2013/04/01:193:24.4:1
2013/04/01:123:16.3:1
2013/04/01:308:19.1:1
2013/04/01:63:26.1:1
2013/04/01:222:14.6:1
2013/03/25:349:10:0
2013/03/25:363:16:0
2013/01/06:86:24:1
2013/01/01:227:25:1
2013/01/01:296:28:1
2013/01/01:271:28:1
2013/01/01:263:24:1
2013/01/01:309:28:1
2013/01/01:228:22.4:1
2013/01/01:293:15.9:1
2013/01/01:205:24:1
2013/01/01:188:24:1
2013/01/01:272:28:1
2013/01/01:210:7:1
2013/01/01:24:28:1
2013/01/01:116:19.2:1
2013/01/01:265:28:1
2013/01/01:12:28:1
2013/01/01:255:28:1
2013/01/01:207:16:1
2013/01/01:275:19.6:1
2013/01/01:21:12:1
2013/01/01:172:9.5:1
2013/01/01:191:23.8:1
2013/01/01:311:24:1
2013/01/01:80:11.5:1
2013/01/01:185:21.4:1
2013/01/01:184:21.8:1
2013/01/01:269:24.6:1
2013/01/01:264:16.1:1
2013/01/01:316:9:1
2013/01/01:334:9.3:1
2013/01/01:294:12.4:1
2013/01/01:28:15.9:1
2013/01/01:338:15.2:1
2013/01/01:3:21.2:1
2013/01/01:27:25.2:1
2013/01/01:241:10.6:1
2013/01/01:278:21.4:1
2013/01/01:234:8.2:1
2013/01/01:93:15.5:1
2013/01/01:145:16.2:1
2013/01/01:323:18.2:1
2013/01/01:330:27.2:1
2013/01/01:160:18.2:1
2013/01/01:344:15:1
2013/01/01:225:11.4:1
2013/01/01:178:21.2:1
2013/01/01:103:7.1:1
2013/01/01:2:21.9:1
2013/01/01:16:15.4:1
2013/01/01:162:25.4:1
2013/01/01:61:23.8:1
2013/01/01:280:19.6:1
2013/01/01:250:17.8:1
2013/01/01:245:14.9:1
2013/01/01:1:11.2:1
2013/01/01:129:12:1
2013/01/01:310:8.8:1
2013/01/01:193:24.8:1
2013/01/01:260:24.6:1
2013/01/01:123:16.2:1
2013/01/01:287:22.4:1
2013/01/01:308:19:1
2013/01/01:63:26:1
2013/01/01:222:14.5:1
2013/01/01:47:15.8:1
2013/01/01:257:19:1
2012/11/06:338:15:1
2012/10/11:338:17:1
2012/10/10:362:9:0
2012/10/10:361:10:0
2012/09/26:264:15:1
2012/09/26:338:18:1
2012/09/25:316:10:0
2012/09/10:278:20:1
2012/09/08:47:14:1
2012/09/07:359:24:0
2012/09/07:360:18:0
2012/08/18:334:10.5:1
2012/08/17:358:14:0
2012/07/29:334:11:1
2012/07/28:273:14:0
2012/07/28:234:9:1
2012/07/15:103:7:1
2012/07/10:337:26:0
2012/07/10:328:25:0
2012/07/01:118:28:2
2012/06/16:293:16:1
2012/06/07:317:18:0
2012/06/01:344:15:1
2012/05/09:47:15:1
2012/05/08:121:11:2
2012/05/08:353:18:0
2012/05/08:354:28:0
2012/05/08:355:18:0
2012/05/08:356:20:0
2012/05/08:357:12:0
2012/04/21:234:9.5:1
2012/04/21:323:18:1
2012/04/20:225:12:1
2012/04/19:323:19:1
2012/04/01:225:13:1
2012/03/30:351:18:0
2012/03/30:352:19:0
2012/03/30:349:9:0
2012/03/30:350:13:0
2012/01/01:296:28:1
2012/01/01:307:28:2
2012/01/01:303:14:2
2012/01/01:207:16:2
2012/01/01:269:24:1
2012/01/01:264:16:1
2012/01/01:103:7.5:1
2011/11/12:17:28:2
2011/11/12:348:16:0
2011/10/17:210:7:1
2011/10/17:345:18:0
2011/10/17:346:15:0
2011/10/17:347:15:0
2011/10/17:344:15:0
2011/10/01:191:23:1
2011/09/30:334:11.5:1
2011/09/29:121:12:2
2011/09/29:337:27:0
2011/09/29:269:24:0
2011/09/18:334:12:1
2011/09/12:178:20:1
2011/09/09:343:13:0
2011/08/20:264:17:1
2011/07/31:228:22:1
2011/07/30:315:18:0
2011/07/30:342:18:0
2011/07/30:341:16:0
2011/07/30:245:15:1
2011/07/29:340:25:0
2011/07/29:315:20:0
2011/07/29:267:20:0
2011/07/08:178:22:1
2011/07/07:339:16:0
2011/07/07:264:18:1
2011/07/07:129:12:1
2011/06/12:323:20:1
2011/06/11:47:16:1
2011/06/11:47:17:1
2011/06/10:338:18:0
2011/05/23:129:13:1
2011/05/19:336:28:0
2011/05/19:337:28:0
2011/04/27:334:13:1
2011/04/01:222:12:1
2011/02/06:143:16:2
2011/02/06:238:28:2
2011/02/06:237:25:2
2011/02/06:122:7:2
2011/02/06:88:28:2
2011/02/06:291:20:2
2011/02/06:58:18:2
2011/02/06:267:21:2
2011/01/24:207:16:1
2011/01/24:330:27:1
2011/01/01:334:14:1
2011/01/01:193:24:1
2010/11/10:210:6:0
2010/11/08:28:16:1
2010/11/08:234:10:1
2010/11/08:160:16:1
2010/11/08:103:9:1
2010/11/08:2:20:1
2010/11/08:250:17:1
2010/11/08:222:13:1
2010/11/01:17:26:2
2010/11/01:296:28:0
2010/11/01:334:14:0
2010/11/01:250:20:1
2010/10/13:250:22:1
2010/09/28:244:19:0
2010/09/28:335:18:0
2010/09/10:324:18:0
2010/09/10:330:27:0
2010/08/27:241:11:1
2010/08/25:304:22:0
2010/08/25:16:14:1
2010/07/22:333:22:0
2010/07/22:334:18:0
2010/07/19:323:22:1
2010/07/03:273:21:0
2010/06/07:116:18:1
2010/06/06:93:15:1
2010/06/05:323:23:0
2010/06/04:332:14:0
2010/05/14:93:16:1
2010/04/24:199:12:2
2010/04/24:48:14:2
2010/04/24:276:24:2
2010/04/24:166:28:2
2010/04/22:250:24:1
2010/04/21:331:28:0
2010/04/21:282:16:0
2010/04/21:283:16:0
2010/03/31:330:28:0
2010/03/17:172:9:1
2010/03/17:311:23:1
2010/03/17:267:21:1
2010/03/17:61:21:1
2010/03/17:310:9:1
2009/11/14:309:28:0
2009/11/14:329:28:0
2009/11/14:328:28:0
2009/11/13:227:25:1
2009/11/13:310:11:1
2009/09/30:172:10:1
2009/09/29:327:21:0
2009/09/14:260:24:1
2009/09/11:253:16:0
2009/09/11:322:18:0
2009/09/11:325:16:0
2009/09/11:324:21:0
2009/09/11:326:24:0
2009/09/11:311:26:0
2009/09/11:323:24:0
2009/09/01:27:24:1
2009/09/01:103:7:1
2009/09/01:2:19:1
2009/08/20:320:24:0
2009/08/20:321:28:0
2009/08/20:319:28:0
2009/08/20:319:28:0
2009/07/30:318:28:0
2009/07/30:317:21:0
2009/07/08:185:20:1
2009/07/04:313:18:0
2009/07/04:314:28:0
2009/07/04:315:24:0
2009/07/04:316:9:0
2009/07/04:129:14:1
2009/07/04:193:24:0
2009/06/12:233:15:0
2009/05/22:312:12:0
2009/05/22:311:28:0
2009/05/04:16:15:1
2009/03/16:160:14:1
2009/03/01:80:11:1
2009/03/01:264:20:1
2009/03/01:145:15:1
2009/02/22:293:17:1
2009/02/22:307:28:1
2009/02/22:303:14:1
2009/02/22:278:22:1
2009/02/22:310:12:1
2009/02/22:308:18:1
2008/11/15:309:36:0
2008/11/15:278:21:0
2008/11/15:310:12:0
2008/11/15:193:23:0
2008/10/11:306:25:0
2008/10/11:307:28:0
2008/10/11:267:22:0
2008/10/11:308:19:0
2008/09/30:305:16:0
2008/09/30:304:21:0
2008/09/13:61:20:1
2008/09/09:294:12:1
2008/09/09:287:22:1
2008/08/21:284:21:0
2008/07/21:303:14:0
2008/07/21:16:16:1
2008/07/21:222:12:1
2008/06/21:295:28:0
2008/06/21:297:10:0
2008/06/21:298:28:0
2008/06/21:299:18:0
2008/06/21:300:19:0
2008/06/21:301:18:0
2008/06/21:302:10:0
2008/06/21:273:24:0
2008/06/21:296:32:0
2008/06/21:294:14:1
2008/06/21:3:20:1
2008/05/15:285:16:0
2008/05/15:293:18:0
2008/04/28:264:22:1
2008/04/28:260:26:1
2008/04/28:287:24:1
2008/03/26:292:15:0
2008/03/04:202:23:2
2008/03/01:275:19:1
2008/03/01:291:20:1
2008/03/01:162:24:1
2008/03/01:280:19:1
2008/03/01:250:26:1
2008/02/12:275:20:1
2008/02/12:172:11:1
2008/02/12:103:8:1
2008/02/12:2:21:1
2008/02/12:222:13:1
2008/01/15:4:28:2
2008/01/01:49:12:2
2008/01/01:221:16:2
2008/01/01:294:28:1
2007/11/10:290:25:0
2007/11/09:272:28:1
2007/11/09:17:24:2
2007/11/09:278:22:0
2007/10/13:123:16:1
2007/10/12:288:18:0
2007/10/12:289:24:0
2007/10/12:267:21:0
2007/09/19:129:15:1
2007/09/10:103:9:1
2007/09/09:93:17:1
2007/09/08:287:24:0
2007/09/07:41:24:0
2007/09/07:269:27:0
2007/09/07:234:11:1
2007/08/09:284:24:0
2007/07/15:123:17:1
2007/06/18:262:20:0
2007/06/18:286:20:0
2007/05/26:275:22:1
2007/05/16:174:24:0
2007/05/16:285:18:0
2007/05/16:284:26:0
2007/05/01:16:17:1
2007/04/29:28:15:1
2007/04/28:16:18:1
2007/04/27:191:25:1
2007/04/26:185:22:1
2007/04/25:11:18:2
2007/04/18:276:24:1
2007/03/29:280:19:0
2007/03/28:281:26:0
2007/03/28:282:17:0
2007/03/28:283:12:0
2007/03/28:280:19:0
2007/01/18:202:23:1
2007/01/18:188:24:1
2007/01/18:172:10:1
2007/01/18:80:13:1
2007/01/18:145:16:1
2007/01/18:178:24:1
2007/01/18:1:10:1
2007/01/18:129:16:1
2007/01/18:123:18:1
2007/01/18:63:25:1
2007/01/01:164:22:2
2007/01/01:254:24:2
2007/01/01:82:10:2
2007/01/01:263:24:1
2006/11/11:277:26:0
2006/11/11:279:28:0
2006/11/11:276:26:0
2006/11/11:278:25:0
2006/11/10:103:10:1
2006/10/12:234:12:1
2006/10/10:3:17:1
2006/09/09:116:19:1
2006/09/09:2:18:1
2006/09/08:232:19:0
2006/09/08:253:15:0
2006/09/08:244:18:0
2006/09/08:129:18:1
2006/08/24:275:24:1
2006/08/24:234:14:1
2006/08/11:26:18:2
2006/08/11:274:23:0
2006/08/11:275:24:0
2006/07/15:272:36:1
2006/07/15:273:23:0
2006/07/15:264:24:1
2006/07/15:162:24:0
2006/07/13:225:14:1
2006/07/13:245:16:1
2006/07/13:129:19:1
2006/06/11:27:23:1
2006/06/11:245:17:1
2006/06/10:234:13:0
2006/06/10:257:18:1
2006/05/13:160:12:1
2006/04/28:228:24:1
2006/04/26:270:15:0
2006/04/26:228:26:1
2006/04/26:129:21:1
2006/03/29:269:28:0
2006/01/01:255:28:1
2006/01/01:265:36:1
2006/01/01:271:36:1
2006/01/01:170:18:2
2006/01/01:36:9:2
2006/01/01:254:24:1
2006/01/01:227:28:1
2006/01/01:121:11:2
2006/01/01:264:28:1
2006/01/01:241:12:1
2006/01/01:129:23:1
2006/01/01:222:12:1
2005/11/12:264:28:0
2005/10/17:185:24:1
2005/10/15:193:24:0
2005/09/29:185:26:1
2005/09/28:249:27:0
2005/09/28:268:28:0
2005/09/12:27:25:1
2005/09/11:116:18:1
2005/09/10:222:14:1
2005/09/09:232:21:0
2005/09/09:233:18:0
2005/09/09:253:16:0
2005/08/19:222:15:1
2005/08/12:266:18:0
2005/08/12:267:20:0
2005/07/17:103:11:1
2005/07/16:265:36:0
2005/07/16:227:28:0
2005/07/16:228:28:0
2005/07/16:264:36:0
2005/07/02:225:15:1
2005/07/01:52:23:0
2005/07/01:261:17:0
2005/07/01:263:24:0
2005/07/01:262:18:0
2005/07/01:260:28:0
2005/06/11:80:12:1
2005/05/27:80:13:1
2005/05/18:259:18:0
2005/05/18:129:23:0
2005/04/21:160:13:1
2005/04/20:65:16:0
2005/04/20:258:11:0
2005/04/19:86:24:2
2005/04/18:184:21:1
2005/03/11:80:14:1
2005/03/11:103:12:1
2005/03/07:48:14:1
2005/02/22:161:24:0
2005/02/22:40:24:0
2005/02/22:26:20:2
2005/02/22:221:16:1
2005/02/22:123:16:1
2005/02/22:257:19:1
2005/02/01:30:19:2
2005/02/01:140:7:2
2005/01/01:142:12:2
2005/01/01:35:28:2
2004/12/30:28:16:1
2004/11/14:36:9:1
2004/11/13:193:27:0
2004/11/01:3:18:1
2004/10/13:256:21:0
2004/10/01:16:19:1
2004/09/28:116:19:1
2004/09/28:191:27:1
2004/09/28:61:22:1
2004/09/12:123:17:2
2004/09/11:234:15:0
2004/09/10:41:26:0
2004/08/17:222:16:1
2004/08/11:28:18:1
2004/07/17:14:28:2
2004/07/17:255:36:0
2004/07/17:221:18:0
2004/07/01:222:18:1
2004/06/25:252:26:0
2004/06/13:222:19:1
2004/06/12:116:20:1
2004/06/11:254:24:0
2004/06/11:233:21:0
2004/06/11:253:18:0
2004/06/11:234:16:0
2004/05/25:36:10:1
2004/05/25:28:19:1
